artist_prior_lots_total,artist_prior_lots_sold,artist_sell_through_rate,artist_avg_price,artist_median_price,artist_max_price,artist_min_price,artist_price_std,artist_price_trend,artist_avg_estimate_accuracy,artist_years_in_market,artist_days_since_last_sale,artist_desirability_score,height_cm,width_cm,surface_area_cm2,year_created,artwork_age,artist_age_at_creation,artist_deceased,is_signed,is_dated,provenance_count,literature_count,exhibition_count,has_provenance,has_literature,has_exhibitions,estimate_midpoint,estimate_spread,log_estimate_mid,is_live_auction,is_spring_sale,is_fall_sale,auction_year,market_index,artist_recent_avg_price,artist_recent_median_price,artist_recent_max_price,artist_momentum,artist_price_velocity,artist_price_per_cm2,artist_recent_lots_12m,artist_premium_trend,auction_house_prestige,provenance_quality,artist_rarity,comp_price,comp_price_best,comp_price_same_medium,comp_price_size_adj,log_comp_price,log_comp_best,log_comp_same_med,log_comp_size_adj,comp_recency_days,comp_count,comp_spread,color_richness,brightness,subject_score,palette_score,style_score,medium_category,artist_name_clean,subject,palette,style,title_subject,creation_period,log_hammer_price,auction_date,hammer_price_usd,artist_name,title,lot_id
1.0,1.0,1.0,37800.0,37800.0,37800.0,37800.0,0.0,,3.78,2.7789185489390826,1015.0,2.620096342516593,121.9,180.3,21978.570000000003,1965.0,54.0,39.0,1,True,True,2,0,0,1,0,0,30000.0,0.4,10.308985993422082,1,1,0,2019.0,10.178843975297273,37800.0,37800.0,37800.0,1.0,,,0.0,3.78,3,0,2.1746116764863417,37800.0,37800.0,37800.0,62819.655652173926,10.540090836284206,10.540090836284206,10.540090836284206,11.04803921003553,1015.0,1.0,,,,,,,oil_on_canvas,BIREN DE,unknown,unknown,unknown,other,mid_career,11.138232015528818,2019-03-20 00:00:00,68750.0,Biren De,Genesis II,christies_6192239
26.0,26.0,1.0,269403.8461538461,67500.0,4452500.0,11250.0,841674.6929968616,0.0031478376832533676,1.4856751633986929,3.5044490075290895,189.0,4.896542974436418,122.5,122.5,15006.25,1974.0,45.0,52.0,1,True,True,4,8,3,1,1,1,250000.0,0.5,12.429220196836383,1,1,0,2019.0,10.178843975297273,125500.0,40000.0,287500.0,0.46584338639446077,-0.06839237595753475,,13.0,1.541686507936508,3,0,0.13299392176216945,1313923.2329369783,287500.0,287500.0,455505.42683538434,14.088528814976828,12.568981617474362,12.568981617474362,13.029165104990701,189.0,5.0,1.476564988158654,,,,,,acrylic_on_canvas,SYED HAIDER RAZA,unknown,unknown,unknown,other,late,12.429216196844383,2019-03-20 00:00:00,250000.0,Syed Haider Raza,La Mer,christies_6192227
8.0,7.0,0.875,783107.1428571428,112500.0,4092500.0,27500.0,1379977.237500825,-0.024743577450922802,2.057922335600907,3.5044490075290895,0.0,3.9565028422775352,47.6,32.7,1556.5200000000002,1987.0,32.0,63.0,1,True,True,1,0,0,1,0,0,21500.0,0.3888888888888889,9.975854724662028,1,1,0,2019.0,10.178843975297273,1037750.0,112500.0,4092500.0,1.3251698818807862,-0.024743577450922802,,3.0,2.057922335600907,3,3,0.419672131147541,890244.1017160119,96000.0,112500.0,112181.62162162164,13.699252098980558,11.472113887062386,11.630717389475995,11.627883372566595,1015.0,5.0,1.782038567410037,,,,,,ink_on_paper,VASUDEO S. GAITONDE,unknown,unknown,unknown,untitled,late,10.221941283654663,2019-03-20 00:00:00,27500.0,Vasudeo S. Gaitonde,Untitled,christies_6192223
10.0,8.0,0.8,21851.5,23750.0,56250.0,1062.0,16231.858819925708,0.10813669656247937,1.2609866071428573,3.7754962354551678,0.0,2.418971059463931,121.9,111.8,13628.42,1961.0,58.0,30.0,1,False,False,3,0,0,1,0,0,6000.0,0.4,8.699681400989514,1,1,0,2019.0,10.178843975297273,27500.0,23750.0,56250.0,1.2584948401711553,0.10813669656247937,,4.0,1.2609866071428573,3,4,0.36381384550443224,28690.504069338378,23750.0,23750.0,19543.82000422667,10.264356332464935,10.075379913839543,10.075379913839543,9.880465568884402,189.0,5.0,0.4834595642820903,,,,,,oil_on_canvas,AVINASH CHANDRA,unknown,unknown,unknown,untitled,mid_career,9.270964993792617,2019-03-20 00:00:00,10625.0,Avinash Chandra,Untitled,christies_6192235
9.0,7.0,0.7777777777777778,24437.428571428572,23750.0,56250.0,1062.0,15735.820999573307,0.3455385248524058,1.3071989795918368,3.7754962354551678,189.0,2.3410620208773714,34.3,63.2,2167.7599999999998,1960.0,59.0,29.0,1,True,True,3,0,0,1,0,0,4000.0,0.6666666666666666,8.294299608857235,1,1,0,2019.0,10.178843975297273,29250.0,23750.0,56250.0,1.1969344448211758,0.3455385248524058,,3.0,1.3071989795918368,3,4,0.4026101046669489,17552.697704938368,1062.0,1062.0,1039.819837398374,9.773019902138929,6.968850378341948,6.968850378341948,6.94776398677682,1280.0,5.0,1.3791679512674515,,,,,,watercolor,AVINASH CHANDRA,unknown,unknown,unknown,untitled,early,8.229511118964457,2019-03-20 00:00:00,3750.0,Avinash Chandra,Untitled,christies_6192234
199.0,192.0,0.964824120603015,213487.85109374998,119907.5,4085000.0,111.76,452856.4918377437,-0.007944961915512297,1.7497208189518212,26.483230663928815,0.0,8.944475531252827,91.4,61.0,5575.400000000001,1953.0,66.0,29.0,1,True,True,1,3,0,1,1,0,150000.0,0.5,11.918397239722838,1,1,0,2019.0,10.178843975297273,96250.0,112500.0,162500.0,0.4508453268272079,-0.193097088292823,27.02549603174603,50.0,1.357171926910299,3,3,0.13133375106327658,357710.8665845228,444500.0,444500.0,445229.8850574713,12.787483099380998,13.004707583652351,13.004707583652351,13.006348269421755,189.0,5.0,0.4203390963706681,,,,,,oil_on_board,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,still_life,early,11.959212567598648,2019-03-20 00:00:00,156250.0,Francis Newton Souza,Still Life with Chalice and Host,christies_6192233
3.0,3.0,1.0,18125.0,16250.0,27500.0,10625.0,7015.6076002011405,-0.4754592698094983,2.4712301587301586,3.5044490075290895,189.0,3.425852434077031,66.0,45.7,3016.2000000000003,1949.0,70.0,35.0,1,True,False,3,0,0,1,0,0,7000.0,0.3333333333333333,8.853808274977197,1,1,0,2019.0,10.178843975297273,18125.0,16250.0,27500.0,1.0,-0.4754592698094983,,2.0,2.4712301587301586,3,1,1.0459652706843718,15727.743335884406,10625.0,,8569.07076735493,9.663245103215992,9.271059107010888,,9.056031269125402,189.0,3.0,0.3889432370612681,,,,,,watercolor,KRISHNAJI HOWLAJI ARA,unknown,unknown,unknown,nude,mid_career,9.002701007197938,2019-03-20 00:00:00,8125.0,Krishnaji Howlaji Ara,Untitled (Still Life with Nude),christies_6192232
22.0,20.0,0.9090909090909091,158715.569,86006.0,912500.0,2040.0,206805.21988883725,-0.046741147855334744,1.0058309577831146,3.5044490075290895,189.0,2.8670701366649385,91.3,72.8,6646.639999999999,1962.0,57.0,,0,True,True,4,2,0,1,1,0,400000.0,0.6666666666666666,12.899222326086994,1,1,0,2019.0,10.178843975297273,208566.0,26250.0,912500.0,1.3140865846626553,-0.2384536085000026,,9.0,0.9318833333333334,3,2,0.15679549212960128,-188998.29223111257,100000.0,100000.0,98562.19230084821,,11.51293546492023,11.51293546492023,11.498453167658894,189.0,5.0,0.4646675770094032,,,,,,oil_on_canvas,AKBAR PADAMSEE,unknown,unknown,unknown,other,unknown,12.765688433465597,2019-03-20 00:00:00,350000.0,Akbar Padamsee,"Jeune femme aux cheveux noirs, la tête inclinée",christies_6192217
0.0,0.0,,,,,,,,,0.0,,,91.4,91.4,8353.960000000001,1999.0,20.0,58.0,1,True,True,2,0,0,1,0,0,12500.0,0.5,9.433563920090563,1,1,0,2019.0,10.178843975297273,,,,,,,,,3,2,10.0,,,,,,,,,,0.0,,,,,,,acrylic_on_canvas,BASHIR MIRZA,unknown,unknown,unknown,abstract,late,9.382190628902842,2019-03-20 00:00:00,11875.0,Bashir Mirza,Untitled (Australian Sun Series),christies_6192238
26.0,22.0,0.8461538461538461,60782.56727272727,29400.0,225000.0,2983.31,66416.42598240584,0.0427612022634894,1.123551535209752,3.7754962354551678,189.0,3.1333437135846673,81.3,49.8,4048.74,1960.0,59.0,36.0,1,True,False,5,0,0,1,0,0,70000.0,0.3333333333333333,11.156264806643742,1,1,0,2019.0,10.178843975297273,93803.712,84000.0,225000.0,1.5432666997941875,0.15034878673206659,,9.0,1.0118065488752799,3,4,0.1431329402972681,68252.21820772307,36000.0,36000.0,38743.20254540718,11.130979865162239,10.491301994830229,10.491301994830229,10.564736411857114,280.0,5.0,0.9279846079872193,,,,,,oil_on_canvas,RAM KUMAR,unknown,unknown,unknown,untitled,mid_career,10.819778284410283,2019-03-20 00:00:00,50000.0,Ram Kumar,Untitled,christies_6192229
27.0,27.0,1.0,268685.18518518517,75000.0,4452500.0,11250.0,825949.1974798199,0.012041174958969383,1.46699534942182,3.5044490075290895,0.0,4.888328519749438,92.1,73.3,6750.929999999999,1961.0,58.0,39.0,1,True,True,4,3,3,1,1,1,125000.0,0.5,11.736077016252437,1,1,0,2019.0,10.178843975297273,170500.0,237500.0,287500.0,0.6345716451857468,-0.034661468075562744,,14.0,1.4791865079365079,3,2,0.12813133461798343,189341.86044220484,187500.0,187500.0,188270.54794520547,12.151314727006206,12.141539457711714,12.141539457711714,12.14564060362794,364.0,5.0,0.48083037259424244,,,,,,oil_on_canvas,SYED HAIDER RAZA,unknown,unknown,unknown,other,mid_career,12.141534124392603,2019-03-20 00:00:00,187500.0,Syed Haider Raza,Plein Soleil,christies_6192237
1.0,1.0,1.0,18750.0,18750.0,18750.0,18750.0,0.0,,1.0714285714285714,0.0,0.0,0.7426576934570842,45.7,61.6,2815.1200000000003,1970.0,49.0,46.0,1,True,False,0,0,0,0,0,0,2500.0,0.5,7.824445930877619,1,1,0,2019.0,10.178843975297273,18750.0,18750.0,18750.0,1.0,,,1.0,1.0714285714285714,3,0,0.9090909090909091,,,,,,,,,,0.0,,,,,,,oil_on_canvas,ARUP DAS,unknown,unknown,unknown,abstract,mid_career,8.047189562170502,2019-03-20 00:00:00,3125.0,Arup Das,Untitled (Varanasi),christies_6192218
27.0,23.0,0.8518518518518519,60313.76,36000.0,225000.0,2983.31,64993.753846081374,0.042747244992654705,1.1057573690826201,3.7754962354551678,0.0,3.138741589836341,101.0,61.3,6191.299999999999,1960.0,59.0,36.0,1,True,False,3,0,0,1,0,0,80000.0,0.2857142857142857,11.289794413577894,1,1,0,2019.0,10.178843975297273,87003.712,54000.0,225000.0,1.4425184568164875,0.24583324417405059,,10.0,0.9225208345895654,3,1,0.13790482666893342,2899252.040183005,106250.0,106250.0,95719.78752722841,14.879963689428559,11.573559498507079,11.573559498507079,11.469190769393693,0.0,5.0,0.730265999352315,,,,,,oil_on_canvas,RAM KUMAR,unknown,unknown,unknown,abstract,mid_career,11.448386943832658,2019-03-20 00:00:00,93750.0,Ram Kumar,Untitled (Varanasi),christies_6192226
28.0,24.0,0.8571428571428571,61706.93666666667,38922.82,225000.0,2983.31,63975.16590217643,0.04859501870650675,1.1085122703708443,3.7754962354551678,0.0,3.199447496150214,50.8,68.9,3500.12,1970.0,49.0,46.0,1,True,True,3,0,0,1,0,0,7000.0,0.3333333333333333,8.853808274977197,1,1,0,2019.0,10.178843975297273,94953.712,93750.0,225000.0,1.5387850560939096,0.2790237456906598,,11.0,0.9485083345895653,3,1,0.13304518133315324,54953.60322918567,9900.0,9900.0,8954.952319421112,10.914262727554922,9.200391041122515,9.200391041122515,9.100073653834567,280.0,5.0,0.8880651646511475,,,,,,mixed_media,RAM KUMAR,unknown,unknown,unknown,untitled,mid_career,9.210340371976184,2019-03-20 00:00:00,10000.0,Ram Kumar,Untitled,christies_6192225
29.0,25.0,0.8620689655172413,59638.6592,36000.0,225000.0,2983.31,63496.26365717486,0.03204064936216048,1.1213146366988676,3.7754962354551678,0.0,3.287769315827275,82.9,82.9,6872.410000000001,1961.0,58.0,37.0,1,True,True,1,0,0,1,0,0,70000.0,0.3333333333333333,11.156264806643742,1,1,0,2019.0,10.178843975297273,94500.0,93750.0,225000.0,1.5845426652381882,0.03744403388516195,,12.0,0.9929875714285714,3,0,0.12851637675148997,72297.27680274955,36000.0,36000.0,65763.46532626986,11.188555573875956,10.491301994830229,10.491301994830229,11.093834930804748,280.0,5.0,0.6971771227406168,,,,,,oil_on_canvas,RAM KUMAR,unknown,unknown,unknown,other,mid_career,11.573550086786664,2019-03-20 00:00:00,106250.0,Ram Kumar,The Shore,christies_6192219
2.0,2.0,1.0,10937.5,10937.5,16250.0,5625.0,5312.5,,1.375,2.510609171800137,0.0,1.510591896918651,97.0,127.0,12319.0,1968.0,51.0,,0,True,True,2,0,0,1,0,0,6000.0,0.4,8.699681400989514,1,1,0,2019.0,10.178843975297273,10937.5,10937.5,16250.0,1.0,,,1.0,1.375,3,0,1.11530041352469,16250.0,16250.0,16250.0,14381.016522988504,9.69590972432601,9.69590972432601,9.69590972432601,9.573733852527619,917.0,1.0,,,,,,,oil_on_canvas,LAXMAN PAI,unknown,unknown,unknown,other,unknown,9.210340371976184,2019-03-20 00:00:00,10000.0,Laxman Pai,Dance Forms,christies_6192231
2.0,2.0,1.0,84375.0,84375.0,93750.0,75000.0,9375.0,,1.2053571428571428,3.5044490075290895,189.0,1.3242201693767395,47.3,61.2,2894.7599999999998,1930.0,89.0,35.0,1,False,False,3,0,0,1,0,0,25000.0,0.5,10.12667110305036,1,1,0,2019.0,10.178843975297273,84375.0,84375.0,93750.0,1.0,,,1.0,1.2053571428571428,3,1,1.4909726266744323,82175.56175519568,75000.0,75000.0,32075.94558936726,11.31662540358694,11.225256725762893,11.225256725762893,10.375892845145952,1280.0,2.0,0.11157044233977143,,,,,,oil_on_canvas,ALLAH BUX,unknown,unknown,unknown,abstract,mid_career,10.596634733096073,2019-03-20 00:00:00,40000.0,Allah Bux,Untitled (Krishna in Contemplation),christies_6192205
72.0,58.0,0.8055555555555556,91718.9698275862,51750.0,1035000.0,4000.0,144176.20804175007,-0.00047222953146207146,1.330227038910401,3.7754962354551678,0.0,4.5975352661376645,68.3,129.5,8844.85,1967.0,52.0,54.0,1,True,True,2,0,0,1,0,0,175000.0,0.3333333333333333,12.07254696717504,1,1,0,2019.0,10.178843975297273,276050.0,85000.0,1035000.0,3.009737249763274,0.2720268439562082,,21.0,1.1861744462901438,3,1,0.052163913466157764,164679.7164795921,187500.0,187500.0,221134.2232077616,12.01176382661273,12.141539457711714,12.141539457711714,12.306529663102316,0.0,5.0,0.3620831705177954,,,,,,oil_on_canvas,MAQBOOL FIDA HUSAIN,unknown,unknown,unknown,horse,late,11.918390573078392,2019-03-20 00:00:00,150000.0,Maqbool Fida Husain,Untitled (Horse and Lady),christies_6192230
70.0,56.0,0.8,75508.04017857143,50500.0,341000.0,4000.0,73177.81094688203,-0.006609388375753424,1.3378913974429152,3.7754962354551678,189.0,4.56240219003728,127.0,205.7,26123.899999999998,1965.0,54.0,52.0,1,True,False,2,3,0,1,1,0,800000.0,0.2857142857142857,13.592368256649284,1,1,0,2019.0,10.178843975297273,105300.0,87500.0,200000.0,1.3945534773644315,0.11353206139351743,,19.0,1.1359065891472868,3,3,0.053646315560154666,288620.7288090864,447000.0,447000.0,550587.2659479766,12.572872212886502,13.010316110729669,13.010316110729669,13.2187425600723,0.0,5.0,0.4921421987437071,,,,,,oil_on_canvas,MAQBOOL FIDA HUSAIN,unknown,unknown,unknown,horse,late,13.849911984681606,2019-03-20 00:00:00,1035000.0,Maqbool Fida Husain,Untitled (Horses),christies_6192211
198.0,191.0,0.9646464646464646,214016.58329842935,122500.0,4085000.0,111.76,453981.32028321445,-0.008126070464765486,1.7541696190510452,26.483230663928815,0.0,8.957084399042587,91.4,114.3,10447.02,1965.0,54.0,41.0,1,True,True,4,2,3,1,1,1,125000.0,0.5,11.736077016252437,1,1,0,2019.0,10.178843975297273,75875.0,35000.0,162500.0,0.35452860161868044,-0.2815261518303221,27.02549603174603,49.0,1.444971926910299,3,7,0.13198829802911302,227535.50360003614,156250.0,156250.0,164912.17413530432,12.335065959886329,11.959218967578169,11.959218967578169,12.01317439701998,0.0,5.0,0.509852247301077,,,,,,oil_on_board,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,landscape,mid_career,11.630708500626612,2019-03-20 00:00:00,112500.0,Francis Newton Souza,Black Landscape,christies_6192220
4.0,4.0,1.0,17056.25,16925.0,23750.0,10625.0,5156.621198759901,0.27926204368164026,1.8313988095238096,3.5044490075290895,189.0,2.947522676834297,76.2,48.3,3680.46,1961.0,58.0,41.0,1,True,True,3,0,0,1,0,0,12500.0,0.5,9.433563920090563,1,1,0,2019.0,10.178843975297273,17056.25,16925.0,23750.0,1.0,0.27926204368164026,,1.0,1.8313988095238096,3,4,0.8055380742605411,26429.8670254283,23750.0,23750.0,23750.0,10.182287811654612,10.075379913839543,10.075379913839543,10.075379913839543,189.0,4.0,0.3152793130734824,,,,,,oil_on_canvas,SADANAND BAKRE,unknown,unknown,unknown,landscape,mid_career,9.433483923290392,2019-03-20 00:00:00,12500.0,Sadanand Bakre,Untitled (Cityscape),christies_6192228
8.0,8.0,1.0,24453.125,6437.5,68750.0,2750.0,25821.195380140227,0.06207368217217545,1.895535714285714,3.5044490075290895,189.0,4.164917658647137,48.3,34.6,1671.18,1934.0,85.0,40.0,1,True,False,3,0,0,1,0,0,40000.0,0.6666666666666666,10.596659732783579,1,1,0,2019.0,10.178843975297273,26550.0,4750.0,68750.0,1.0857507987220447,0.06207368217217545,,4.0,1.895535714285714,3,1,0.419672131147541,57746.43951582517,52500.0,52500.0,53305.719597550305,10.9638342900128,10.868587496017359,10.868587496017359,10.883817673456223,189.0,5.0,1.2673959030944975,,,,,,watercolor_on_paper,ABDUR RAHMAN CHUGHTAI,unknown,unknown,unknown,woman,mid_career,10.68624689178576,2019-03-20 00:00:00,43750.0,Abdur Rahman Chughtai,Untitled (Standing Lady),christies_6192203
37.0,33.0,0.8918918918918919,22058.978181818184,16250.0,75000.0,2125.0,17000.191356023464,-0.02463567980774093,2.033507170558721,3.7754962354551678,189.0,6.597375643185115,76.0,40.6,3085.6,1929.0,90.0,42.0,1,True,False,3,2,3,1,1,1,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2019.0,10.178843975297273,15800.0,16250.0,23750.0,0.716261645021388,0.07192532551989451,,11.0,1.6786983418973094,3,1,0.10100973106800028,16309.013078800153,16250.0,16250.0,17708.9072543618,9.69953449750316,9.69590972432601,9.69590972432601,9.781879493855307,189.0,5.0,0.3427855525517388,,,,,,other,JAMINI ROY,unknown,unknown,unknown,abstract,mid_career,10.46310334047155,2019-03-20 00:00:00,35000.0,Jamini Roy,Untitled (Three Women),christies_6192201
19.0,15.0,0.7894736842105263,45152.238000000005,35000.0,102000.0,6000.0,32593.84308878006,-0.11978098367019269,1.0421529393155293,3.7754962354551678,280.0,2.4647456797000142,65.4,86.4,5650.560000000001,1950.0,69.0,,0,True,False,5,0,0,1,0,0,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2019.0,10.178843975297273,28940.882,9000.0,96448.65,0.6409622929432645,-0.0833506091459165,,8.0,1.0591181270478138,3,5,0.19483868233099969,44938.08158167519,62500.0,62500.0,38378.61334492503,10.713063108985658,11.042937835596494,11.042937835596494,10.55528169512129,364.0,5.0,0.3721499547592068,,,,,,oil_on_canvas,KRISHEN KHANNA,unknown,unknown,unknown,untitled,unknown,10.221941283654663,2019-03-20 00:00:00,27500.0,Krishen Khanna,Untitled,christies_6192212
197.0,190.0,0.9644670050761421,215064.03900000002,123003.75,4085000.0,111.76,454944.1863930624,-0.007974951849022121,1.7581389328355244,26.483230663928815,0.0,8.967139843857714,74.9,54.9,4112.01,1989.0,30.0,65.0,1,True,True,2,0,0,1,0,0,15000.0,0.5,9.61587214452889,1,1,0,2019.0,10.178843975297273,112875.0,156250.0,200000.0,0.5248436722608004,-0.1754161394527738,27.02549603174603,48.0,1.444971926910299,3,2,0.132649401994335,69093.90619429665,15000.0,15000.0,14918.478260869566,11.143236290602923,9.61587214452889,9.61587214452889,9.6104229040357,0.0,5.0,0.5314820571079458,,,,,,acrylic_on_paper,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,woman,late,9.615805480084347,2019-03-20 00:00:00,15000.0,Francis Newton Souza,Untitled (Lady in Red Shawl),christies_6192209
196.0,189.0,0.9642857142857143,215342.15560846563,122500.0,4085000.0,111.76,456130.0451695928,-0.008219962885627598,1.7625281788898322,26.483230663928815,0.0,8.97923132361952,205.7,209.6,43114.719999999994,1987.0,32.0,63.0,1,True,True,1,0,0,1,0,0,175000.0,0.3333333333333333,12.07254696717504,1,1,0,2019.0,10.178843975297273,202875.0,156250.0,612500.0,0.9421053644919698,-0.20891892798700512,27.02549603174603,47.0,1.468393853820598,3,4,0.1333171619831772,150013.86264763126,96000.0,96000.0,146835.99829714771,11.918489652487407,11.472113887062386,11.472113887062386,11.897078395404742,280.0,5.0,0.7926741664188427,,,,,,oil_on_canvas,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,other,late,11.998433280751929,2019-03-20 00:00:00,162500.0,Francis Newton Souza,The Promise 2,christies_6192207
195.0,188.0,0.9641025641025641,215656.4755851064,119907.5,4085000.0,111.76,457321.13330236834,-0.008464780496820487,1.7671540886559634,26.483230663928815,0.0,8.992417832232753,121.9,81.2,9898.28,1958.0,61.0,34.0,1,True,True,1,3,0,1,1,0,175000.0,0.3333333333333333,12.07254696717504,1,1,0,2019.0,10.178843975297273,221625.0,200000.0,612500.0,1.0276760732489025,-0.22730193438601828,27.02549603174603,46.0,1.5041081395348839,3,3,0.13399167902392334,291919.6148242459,212500.0,212500.0,188785.55798687087,12.584237177247623,12.26670197321789,12.26670197321789,12.148372333055464,189.0,5.0,0.4083645309150296,,,,,,oil_on_board,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,nude,mid_career,11.959212567598648,2019-03-20 00:00:00,156250.0,Francis Newton Souza,Nude,christies_6192206
3.0,3.0,1.0,69583.33333333333,75000.0,93750.0,40000.0,22275.110674372765,-0.3142984964896577,1.336904761904762,3.5044490075290895,0.0,1.8533435327829015,38.1,78.7,2998.4700000000003,1950.0,69.0,55.0,1,False,False,2,0,0,1,0,0,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2019.0,10.178843975297273,69583.33333333333,75000.0,93750.0,1.0,-0.3142984964896577,,2.0,1.336904761904762,3,0,1.0459652706843718,60509.08108771358,40000.0,,41433.07217178627,11.010565259686757,10.596659732783579,,10.631858820653674,0.0,3.0,0.36061420540162686,,,,,,oil_on_board,ALLAH BUX,unknown,unknown,unknown,landscape,late,10.221941283654663,2019-03-20 00:00:00,27500.0,Allah Bux,Untitled (Landscape),christies_6192204
194.0,187.0,0.9639175257731959,216622.55299465242,122500.0,4085000.0,111.76,458350.9215072396,-0.008457997948330912,1.7703652513403978,26.483230663928815,0.0,8.998300413960383,65.7,51.8,3403.2599999999998,1956.0,63.0,32.0,1,True,True,3,0,0,1,0,0,30000.0,0.4,10.308985993422082,1,1,0,2019.0,10.178843975297273,258375.0,218750.0,612500.0,1.1927428443075283,-0.14028624348291852,27.02549603174603,45.0,1.5088700442967886,3,10,0.13467305619986134,128703.71983471459,156250.0,8750.0,95376.00441223946,11.76527606606418,11.959218967578169,9.076923258535832,11.465592784483768,0.0,5.0,1.4873922053883952,,,,,,mixed_media,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,portrait,mid_career,10.46310334047155,2019-03-20 00:00:00,35000.0,Francis Newton Souza,Untitled (Head),christies_6192215
71.0,57.0,0.8028169014084507,92341.23245614035,51000.0,1035000.0,4000.0,145358.18199484542,-0.0006925619665814911,1.3371169869614605,3.7754962354551678,0.0,4.590830509465323,96.5,70.8,6832.2,1980.0,39.0,67.0,1,True,False,2,0,0,1,0,0,60000.0,0.4,11.002116507732017,1,1,0,2019.0,10.178843975297273,282300.0,87500.0,1035000.0,3.057139183561201,0.28703758838381155,,20.0,1.1652815891472867,3,2,0.05289473028098648,65423.031094091326,35000.0,35000.0,51445.075513101845,11.08864491787472,10.463131911491967,10.463131911491967,10.848289460667809,0.0,5.0,0.7234335028837887,,,,,,acrylic_on_canvas,MAQBOOL FIDA HUSAIN,unknown,unknown,unknown,other,late,10.937561320066667,2019-03-20 00:00:00,56250.0,Maqbool Fida Husain,Medha - Two,christies_6192210
193.0,186.0,0.9637305699481865,217730.06672043013,123003.75,4085000.0,111.76,459331.78405101586,-0.008241660188159175,1.7703627347705435,26.483230663928815,189.0,8.987770354903924,34.0,26.7,907.8,1962.0,57.0,38.0,1,True,True,2,0,0,1,0,0,6000.0,0.4,8.699681400989514,1,1,0,2019.0,10.178843975297273,345150.0,250000.0,612500.0,1.5852197411172417,0.007807571534323908,27.02549603174603,44.0,1.5095867109634553,3,0,0.1353613987018012,17396.58620368956,13750.0,,21458.225889633835,9.764086751653679,9.528866827722945,,9.973909943289607,189.0,5.0,0.861693900990864,,,,,,print,FRANCIS NEWTON SOUZA,unknown,unknown,unknown,portrait,mid_career,9.270964993792617,2019-03-20 00:00:00,10625.0,Francis Newton Souza,Untitled (Portrait),christies_6192214
39.0,35.0,0.8974358974358975,22102.036571428573,16250.0,75000.0,2125.0,16763.35775651814,-0.01951120172666054,2.0048067608125084,3.7754962354551678,0.0,6.6369786264115165,74.6,35.9,2678.14,1929.0,90.0,42.0,1,True,False,6,0,0,1,0,0,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2019.0,10.178843975297273,18925.0,20000.0,35000.0,0.8562559354582037,0.035703695259947696,,13.0,1.7474483418973095,3,3,0.09587941026166945,-35023.37728947538,35000.0,35000.0,30378.176043557167,,10.463131911491967,10.463131911491967,10.321512654108401,0.0,5.0,0.4045576439873832,,,,,,other,JAMINI ROY,unknown,unknown,unknown,woman,mid_career,10.349774655164548,2019-03-20 00:00:00,31250.0,Jamini Roy,Untitled (Mother and Child),christies_6192199
3.0,3.0,1.0,84666.66666666667,75000.0,149000.0,30000.0,49060.0539022216,-0.34322578527578995,1.0215873015873014,3.5044490075290895,553.0,1.416220715582161,177.5,254.3,45138.25,1992.0,27.0,,0,True,True,4,5,3,1,1,1,250000.0,0.5,12.429220196836383,1,1,0,2019.0,10.178843975297273,84666.66666666667,75000.0,149000.0,1.0,-0.34322578527578995,,0.0,1.0215873015873014,3,7,1.0459652706843718,91366.37158607543,75000.0,75000.0,144618.25579905164,11.422643708872926,11.225256725762893,11.225256725762893,11.881859745809546,553.0,3.0,0.6565470782684695,,,,,,oil_on_canvas,RAMESHWAR BROOTA,unknown,unknown,unknown,other,unknown,12.652359748158593,2019-03-20 00:00:00,312500.0,Rameshwar Broota,The Other Space,christies_6192224
38.0,34.0,0.8947368421052632,22439.596470588236,16875.0,75000.0,2125.0,16890.442092554607,-0.018808205725402625,2.032521665542288,3.7754962354551678,0.0,6.662450690512666,34.0,25.4,863.5999999999999,1929.0,90.0,42.0,1,True,False,3,0,0,1,0,0,10000.0,0.5,9.210440366976517,1,1,0,2019.0,10.178843975297273,20050.0,20000.0,35000.0,0.8935098287654014,0.1127944063511432,,12.0,1.7661983418973093,3,1,0.09837773053490662,13889.291010692734,10000.0,10000.0,6824.234091142559,9.538945386622707,9.210440366976517,9.210440366976517,8.828381918533468,0.0,5.0,0.5341813349825156,,,,,,other,JAMINI ROY,unknown,unknown,unknown,woman,mid_career,9.270964993792617,2019-03-20 00:00:00,10625.0,Jamini Roy,Untitled (Mother and Child),christies_6192198
