lot_id,lot_number,auction_id,auction_title,auction_date,auction_location,sale_type,artist_name,artist_birth_year,artist_death_year,title,medium_raw,medium_category,height_cm,width_cm,year_created,is_signed,is_dated,provenance_text,provenance_count,literature_text,literature_count,exhibited_text,exhibition_count,estimate_low_usd,estimate_high_usd,estimate_currency,hammer_price_usd,hammer_currency,is_sold,is_withdrawn,image_url,lot_url
6090014893,327,,South Asian Modern & Contemporary,2012-09-12T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Man) 
",,unknown,,,,False,False,,0,,0,,0,10000.0,15000.0,USD,11250.0,USD,True,False,,https://www.christies.com/en/lot/lot-5594621
-870195791,333,,South Asian Modern & Contemporary,2012-09-12T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Falling Figure) 
",,unknown,,,,False,False,,0,,0,,0,600000.0,800000.0,USD,722500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5594627
5633232476,24,,South Asian Modern + Contemporary Art,2012-06-11T13:00Z,London,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Mahishasura) 
",,unknown,,,,False,False,,0,,0,,0,1524000.0,2286000.0,GBP,1759267.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5576295
-346327524,527,,South Asian Modern and Contemporary Art,2012-03-21T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Christ) 
",,unknown,,,,False,False,,0,,0,,0,4000.0,6000.0,USD,11250.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539912
-382995945,528,,South Asian Modern and Contemporary Art,2012-03-21T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Landscape) 
",,unknown,,,,False,False,,0,,0,,0,100000.0,150000.0,USD,182500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539913
-416640858,529,,South Asian Modern and Contemporary Art,2012-03-21T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Figures with Bull Head) 
",,unknown,,,,False,False,,0,,0,,0,1500000.0,2000000.0,USD,1762500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539914
2617367686,543,,South Asian Modern and Contemporary Art,2012-03-21T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Head of a Horse 
",,unknown,,,,False,False,,0,,0,,0,25000.0,35000.0,USD,30000.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539928
-622911108,544,,South Asian Modern and Contemporary Art,2012-03-21T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Trussed Bull 
",,unknown,,,,False,False,,0,,0,,0,100000.0,150000.0,USD,122500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539929
-546331897,17,,South Asian Modern & Contemporary Art,2011-09-13T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Man vs. Horse) 
",,unknown,,,,False,False,,0,,0,,0,300000.0,500000.0,USD,602500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5472846
4749105916,40,,South Asian Modern & Contemporary Art,2011-09-13T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Trussed Bull 
",,unknown,,,,False,False,,0,,0,,0,30000.0,40000.0,USD,43750.0,USD,True,False,,https://www.christies.com/en/lot/lot-5472869
4995303254,80,,South Asian Modern + Contemporary  Art,2011-06-09T13:00Z,London (South Kensington),live,TYEB MEHTA,1925.0,2009.0,"Head 
",,unknown,,,,False,False,,0,,0,,0,22860.0,31750.0,GBP,34925.0,GBP,True,False,,https://www.christies.com/en/lot/lot-5452474
4012541198,84,,South Asian Modern + Contemporary  Art,2011-06-09T13:00Z,London (South Kensington),live,TYEB MEHTA,1925.0,2009.0,"Untitled (Figure on Rickshaw) 
",,unknown,,,,False,False,,0,,0,,0,1016000.0,1524000.0,GBP,2506027.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5452478
-404835750,550,,South Asian Modern & Contemporary Art,2011-03-23T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Bulls 
",,unknown,,,,False,False,,0,,0,,0,0.0,0.0,USD,2826500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5416976
-350436083,343,,South Asian Modern + Contemporary Art,2010-09-15T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled (Study for a Trussed Bull) 
",,unknown,,,,False,False,,0,,0,,0,25000.0,35000.0,USD,37500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5346275
-809143078,214,,South Asian Modern + Contemporary Art,2010-06-10T13:00Z,London (South Kensington),live,TYEB MEHTA,1925.0,2009.0,"Falling Bird 
",,unknown,,,,False,False,,0,,0,,0,508000.0,762000.0,GBP,1332547.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5329338
9089236161,216,,South Asian Modern + Contemporary Art,2010-06-10T13:00Z,London (South Kensington),live,TYEB MEHTA,1925.0,2009.0,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,19050.0,25400.0,GBP,44259.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5329340
1241301663,48,,International Modern & Contemporary Art,2009-10-27T15:00Z,Dubai,live,"Tyeb Mehta (Indian, 1925-2009)",,,"Untitled (Yellow Heads) 
",,unknown,,,,False,False,,0,,0,,0,500000.0,700000.0,USD,578500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5253313
