lot_id,lot_number,auction_id,auction_title,auction_date,auction_location,sale_type,artist_name,artist_birth_year,artist_death_year,title,medium_raw,medium_category,height_cm,width_cm,year_created,is_signed,is_dated,provenance_text,provenance_count,literature_text,literature_count,exhibited_text,exhibition_count,estimate_low_usd,estimate_high_usd,estimate_currency,hammer_price_usd,hammer_currency,is_sold,is_withdrawn,image_url,lot_url,auction_year,surface_area_cm2,estimate_avg,theme
1372462648,321,,South Asian Modern + Contemporary Art,2026-03-25,New York,live,TYEB MEHTA,1925,2009,Gesture,,oil_on_canvas,175,130,,True,False,,0,,0,,0,2000000.0,3000000.0,USD,3979000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6575883,2026,22750,2500000.0,Figures & Nudes
-245901659,705,,South Asian Modern + Contemporary Art ,2025-09-17,New York,live,TYEB MEHTA,1925,2009,Trussed Bull,,oil_on_canvas,175,130,,True,False,,0,,0,,0,1500000.0,2500000.0,USD,2027000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6547995,2025,22750,2000000.0,Bulls & Animals
8753182464,746,,South Asian Modern + Contemporary Art ,2025-03-19,New York,live,TYEB MEHTA,1925,2009,Head,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,30000.0,50000.0,USD,37800.0,USD,True,False,,https://www.christies.com/en/lot/lot-6525337,2025,4800,40000.0,Portraits & Heads
4538650807,664,,South Asian Modern + Contemporary Art,2024-09-18,New York,live,TYEB MEHTA,1925,2009,Untitled (Woman),,oil_on_canvas,120,90,,True,False,,0,,0,,0,30000.0,50000.0,USD,226800.0,USD,True,False,,https://www.christies.com/en/lot/lot-6495189,2024,10800,40000.0,Figures & Nudes
1782738147,629,,South Asian Modern + Contemporary Art,2022-09-21,New York,live,TYEB MEHTA,1925,2009,Untitled (Reclining Nude),,oil_on_canvas,150,110,,True,False,,0,,0,,0,180000.0,220000.0,USD,327600.0,USD,True,False,,https://www.christies.com/en/lot/lot-6388467,2022,16500,200000.0,Figures & Nudes
5154366068,667,,South Asian Modern + Contemporary Art,2021-09-22,New York,live,TYEB MEHTA,1925,2009,Figure,,oil_on_canvas,150,110,,True,False,,0,,0,,0,200000.0,300000.0,USD,400000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6334273,2021,16500,250000.0,Figures & Nudes
-181454859,1035,,South Asian Modern + Contemporary Art Including Works by Benodebehari Mukherjee from the Mrinalini Mukherjee Foundation,2021-03-17,New York,live,TYEB MEHTA,1925,2009,Untitled (Confidant),,oil_on_canvas,150,110,,True,False,,0,,0,,0,600000.0,800000.0,USD,750000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6307723,2021,16500,700000.0,Figures & Nudes
-313949108,525,,South Asian Modern + Contemporary Art ,2020-09-23,New York,live,TYEB MEHTA,1925,2009,Untitled,,oil_on_canvas,175,130,,True,False,,0,,0,,0,1000000.0,1500000.0,USD,1110000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6277051,2020,22750,1250000.0,Other
-840134614,175,,South Asian Modern + Contemporary Art ,2019-09-11,New York,live,TYEB MEHTA,1925,2009,Untitled (Trojan Woman),,works_on_paper,45,30,,True,False,,0,,0,,0,18000.0,25000.0,USD,23750.0,USD,True,False,,https://www.christies.com/en/lot/lot-6222365,2019,1350,21500.0,Figures & Nudes
8916555239,15,,South Asian Modern + Contemporary Art,2019-06-11,London,live,TYEB MEHTA,1925,2009,Falling Figure with Bird,,oil_on_canvas,175,130,,True,False,,0,,0,,0,1920000.0,2560000.0,GBP,2164800.0,GBP,True,False,,https://www.christies.com/en/lot/lot-6212722,2019,22750,2240000.0,Figures & Nudes
-267348492,259,,South Asian Modern + Contemporary Art,2018-09-12,New York,live,TYEB MEHTA,1925,2009,Diagonal XV,,oil_on_canvas,175,130,,True,False,,0,,0,,0,1500000.0,2000000.0,USD,1392500.0,USD,True,False,,https://www.christies.com/en/lot/lot-6158278,2018,22750,1750000.0,Abstract & Diagonal
5827960047,32,,South Asian Modern + Contemporary Art,2018-06-12,London,live,TYEB MEHTA,1925,2009,Untitled (Falling Figure),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1596000.0,2394000.0,GBP,1128837.5,GBP,True,False,,https://www.christies.com/en/lot/lot-6142260,2018,22750,1995000.0,Figures & Nudes
-616000377,208,,South Asian Modern + Contemporary Art,2018-03-21,New York,live,TYEB MEHTA,1925,2009,Head of a Horse,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,30000.0,50000.0,USD,37500.0,USD,True,False,,https://www.christies.com/en/lot/lot-6129223,2018,4800,40000.0,Bulls & Animals
7319378965,209,,South Asian Modern + Contemporary Art,2018-03-21,New York,live,TYEB MEHTA,1925,2009,Two Figures,,oil_on_canvas,175,130,,True,False,,0,,0,,0,1200000.0,1800000.0,USD,1812500.0,USD,True,False,,https://www.christies.com/en/lot/lot-6129224,2018,22750,1500000.0,Figures & Nudes
4173929712,435,,South Asian Modern + Contemporary Art,2017-09-13,New York,live,TYEB MEHTA,1925,2009,Untitled (Falling Figure),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1500000.0,2000000.0,USD,1632500.0,USD,True,False,,https://www.christies.com/en/lot/lot-6095541,2017,22750,1750000.0,Figures & Nudes
3152122337,15,,South Asian Modern + Contemporary Art,2017-05-25,London,live,TYEB MEHTA,1925,2009,Untitled (Woman on Rickshaw),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1935000.0,2580000.0,GBP,3535890.0,GBP,True,False,,https://www.christies.com/en/lot/lot-6072690,2017,22750,2257500.0,Figures & Nudes
7600160707,56,,South Asian Modern + Contemporary Art,2017-05-25,London,live,TYEB MEHTA,1925,2009,Thrown Bull,,oil_on_canvas,150,110,,True,False,,0,,0,,0,154800.0,232200.0,GBP,316050.0,GBP,True,False,,https://www.christies.com/en/lot/lot-6072731,2017,16500,193500.0,Bulls & Animals
5623918869,111,,The India Sale - South Asian Modern + Contemporary Art,2016-12-18,Mumbai,live,TYEB MEHTA,1925,2009,Untitled (Diagonal),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1490000.0,2235000.0,INR,1524642.5,INR,True,False,,https://www.christies.com/en/lot/lot-6053258,2016,22750,1862500.0,Abstract & Diagonal
-767306193,625,,South Asian Modern + Contemporary Art,2016-09-14,New York,live,TYEB MEHTA,1925,2009,Untitled,,oil_on_canvas,80,60,,True,False,,0,,0,,0,20000.0,30000.0,USD,27500.0,USD,True,False,,https://www.christies.com/en/lot/lot-6019266,2016,4800,25000.0,Other
-568217316,56,,The India Sale,2015-12-15,Mumbai,live,TYEB MEHTA,1925,2009,Untitled (Two Figures),,oil_on_canvas,175,130,,True,False,,0,,0,,0,790000.0,1106000.0,INR,1886915.0,INR,True,False,,https://www.christies.com/en/lot/lot-5959061,2015,22750,948000.0,Figures & Nudes
7638067682,55,,The India Sale,2015-12-15,Mumbai,live,TYEB MEHTA,1925,2009,Untitled (Head),,oil_on_canvas,175,130,,True,False,,0,,0,,0,237000.0,316000.0,INR,1046355.0,INR,True,False,,https://www.christies.com/en/lot/lot-5959060,2015,22750,276500.0,Portraits & Heads
-305682535,12,,The India Sale,2014-12-11,Mumbai,live,TYEB MEHTA,1925,2009,Untitled (Falling Bull),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1020000.0,1440000.0,INR,2105100.0,INR,True,False,,https://www.christies.com/en/lot/lot-5850605,2014,22750,1230000.0,Bulls & Animals
8083489667,5,,The India Sale,2014-12-11,Mumbai,live,TYEB MEHTA,1925,2009,Girl in Love,,oil_on_canvas,150,110,,True,False,,0,,0,,0,84000.0,108000.0,INR,521100.0,INR,True,False,,https://www.christies.com/en/lot/lot-5850598,2014,16500,96000.0,Portraits & Heads
7498440131,56,,South Asian Modern + Contemporary Art,2014-06-11,London,live,TYEB MEHTA,1925,2009,Untitled (Seated Woman),,acrylic_on_canvas,120,90,,True,False,,0,,0,,0,152400.0,228600.0,GBP,216535.0,GBP,True,False,,https://www.christies.com/en/lot/lot-5807438,2014,10800,190500.0,Figures & Nudes
